Timestamp,Open,Close,High,Low,Volume,Turnover
2025-01-05 04:00:00,98189.7,98264.2,98500.0,98189.7,87.65064317,8623464.989273468
2025-01-05 08:00:00,98264.1,97637.7,98264.2,97586.9,166.56932206,16290846.157026034
2025-01-05 12:00:00,97637.7,98023.6,98267.2,97275.9,197.71827241,19328259.215722594
2025-01-05 16:00:00,98024.8,98080.2,98331.4,97579.5,158.77146962,15549709.720310347
2025-01-05 20:00:00,98080.3,98360.8,98800.0,98019.2,287.29878944,28298695.589197222
2025-01-06 00:00:00,98360.9,99031.4,99298.4,97915.6,346.62485713,34224028.37305013
2025-01-06 04:00:00,99031.4,99310.7,99886.7,99031.4,293.90593868,29237138.83654469
2025-01-06 08:00:00,99310.7,99261.7,99631.2,98701.2,229.56593627,22755541.353721112
2025-01-06 12:00:00,99261.8,102137.2,102467.2,98717.3,616.5575186,62014231.21853488
2025-01-06 16:00:00,102148.4,101802.8,102486.3,101238.9,483.02905078,49242210.02879882
2025-01-06 20:00:00,101802.9,102224.3,102329.8,101585.0,237.2473895,24201666.93561261
2025-01-07 00:00:00,102224.4,101705.6,102709.9,101510.8,188.69277509,19248639.338225286
2025-01-07 04:00:00,101705.7,101679.1,102021.7,101580.1,80.79238654,8221742.114020055
2025-01-07 08:00:00,101679.1,100819.8,101989.7,100475.8,218.2414691,22109999.67155021
2025-01-07 12:00:00,100820.9,97951.4,100958.5,97157.6,723.26488458,71663855.72815393
2025-01-07 16:00:00,97951.3,96450.5,98343.6,96300.4,625.47834716,60794198.40006392
2025-01-07 20:00:00,96450.5,96959.2,97213.7,96142.6,436.31865208,42178760.66998347
2025-01-08 00:00:00,96959.2,96524.6,97269.9,96235.0,245.03132001,23726850.21380276
2025-01-08 04:00:00,96524.7,95657.2,96649.7,95245.8,429.57629005,41230804.57298462
2025-01-08 08:00:00,95657.2,95136.1,96134.0,94569.3,473.98517392,45207656.16194211
2025-01-08 12:00:00,95136.2,95457.1,96073.3,94626.3,821.51285495,78338448.29094478
2025-01-08 16:00:00,95457.1,94238.0,95457.1,92540.8,1043.79390436,98462616.10792866
2025-01-08 20:00:00,94249.0,95056.8,95296.6,93615.1,447.14874772,42335853.175546415
2025-01-09 00:00:00,95048.8,94020.5,95380.8,93444.4,690.49591657,65276620.5084064
2025-01-09 04:00:00,94017.6,93229.3,94610.9,93213.3,386.99040391,36315526.73713331
2025-01-09 08:00:00,93229.4,93465.8,93871.9,92750.1,374.65468185,34941161.91033732
2025-01-09 12:00:00,93465.9,94239.8,94573.2,91800.0,635.50254604,59040688.913864575
2025-01-09 16:00:00,94239.8,91902.6,94686.2,91902.6,898.02199211,83896683.10307229
2025-01-09 20:00:00,91902.6,92548.5,92710.7,91188.3,1053.56167332,96963035.33062167
2025-01-10 00:00:00,92548.4,93693.0,93716.4,92452.8,249.81174525,23239109.3468008
2025-01-10 04:00:00,93692.7,94498.9,94994.3,93503.9,285.26064138,26864619.687943727
2025-01-10 08:00:00,94494.6,95074.9,95269.8,94384.0,245.5683263,23288342.268687885
2025-01-10 12:00:00,95074.0,93733.9,95121.6,92219.0,1111.60567908,104222074.66150416
2025-01-10 16:00:00,93734.0,95324.8,95861.2,93200.0,671.74115525,63561824.76508373
2025-01-10 20:00:00,95324.8,94721.4,95447.0,94584.5,232.61061589,22057273.99945467
2025-01-11 00:00:00,94717.6,94197.6,94741.0,94099.0,148.31136936,13999248.67992739
2025-01-11 04:00:00,94197.6,94249.1,94441.7,93854.4,204.00120349,19216620.345550086
2025-01-11 08:00:00,94250.2,94624.9,94788.9,94045.3,134.64059271,12708198.879831878
2025-01-11 12:00:00,94625.0,94414.6,94655.2,94302.9,103.40681189,9770543.679524615
2025-01-11 16:00:00,94414.7,94240.5,94723.8,93978.3,145.50723385,13717225.44983251
2025-01-11 20:00:00,94240.5,94606.5,95031.9,94188.2,122.19637171,11568664.855801096
2025-01-12 00:00:00,94606.5,94624.0,94694.1,94294.8,85.86620348,8115825.013808307
2025-01-12 04:00:00,94624.1,94323.7,94649.9,94272.4,59.70667056,5641835.977625665
2025-01-12 08:00:00,94323.7,94247.0,94391.3,93711.7,133.2736173,12540685.597970655
2025-01-12 12:00:00,94247.1,95071.5,95446.7,94162.6,236.4213888400536,22414985.681513023
2025-01-12 16:00:00,95071.6,94650.1,95308.8,94572.0,144.92273708,13764862.092874976
2025-01-12 20:00:00,94650.2,94539.8,94801.2,93800.0,177.41231745,16728991.656835737
2025-01-13 00:00:00,94539.7,94269.2,95937.9,93912.5,345.63829723,32755189.41835833
2025-01-13 04:00:00,94269.2,93598.3,94920.5,93277.3,305.0385005,28658477.28231237
2025-01-13 08:00:00,93598.3,90857.7,93663.0,90853.8,796.99016526,73363737.5570359
2025-01-13 12:00:00,90866.0,92127.6,93087.5,89221.0,1299.33590016,118728315.79950702
2025-01-13 16:00:00,92127.6,92306.7,92533.6,91260.4,585.09239625,53756244.29155368
2025-01-13 20:00:00,92317.8,94525.7,94721.5,91913.2,701.16880194,65887696.99965612
2025-01-14 00:00:00,94525.8,94860.6,95273.7,94341.3,355.58597415,33720114.152499355
2025-01-14 04:00:00,94860.6,94852.6,95477.7,94740.6,338.93444335,32221859.61316576
2025-01-14 08:00:00,94852.5,96548.0,97378.5,94852.5,492.55757046,47477430.77563144
2025-01-14 12:00:00,96548.0,96465.5,97258.6,95763.0,545.31218841,52623350.79327304
2025-01-14 16:00:00,96462.1,96540.0,97082.9,95361.1,542.56260081,52188767.821596384
2025-01-14 20:00:00,96534.8,96565.3,96927.7,96152.8,192.65096237,18597946.45553547
2025-01-15 00:00:00,96565.4,97316.2,97551.8,96495.2,243.02271688,23590057.301234957
2025-01-15 04:00:00,97316.3,97298.8,97709.3,96751.5,189.69780137,18439669.275414698
2025-01-15 08:00:00,97298.8,96760.8,97531.4,96527.5,258.29029364,25042959.941065688
2025-01-15 12:00:00,96760.9,98973.7,99777.0,96537.6,812.4432276,80145254.76646449
2025-01-15 16:00:00,98977.5,99838.8,99965.5,98607.3,472.10579978,46865611.346603416
2025-01-15 20:00:00,99838.9,100495.6,100688.5,99453.2,410.01356257,40978766.62126107
2025-01-16 00:00:00,100495.6,99473.5,100864.5,99170.5,327.17825275,32688610.46325184
2025-01-16 04:00:00,99473.5,99800.0,99899.9,99326.0,189.46505286,18878756.3967977
2025-01-16 08:00:00,99800.0,99152.1,99821.9,98620.0,293.2476923,29054729.721982237
2025-01-16 12:00:00,99152.0,99303.8,99519.1,97347.0,573.2511023,56482393.2625437
2025-01-16 16:00:00,99303.8,100418.4,100437.5,99070.1,461.6279697,46003813.77406153
2025-01-16 20:00:00,100417.7,99986.3,100635.1,99363.1,277.7623726,27800769.48562015
2025-01-17 00:00:00,99986.3,101042.6,102140.2,99944.8,430.79568894,43586507.17506081
2025-01-17 04:00:00,101046.4,101434.3,101880.6,100950.0,204.37019391,20735062.94696845
2025-01-17 08:00:00,101434.3,102224.5,102574.8,101433.8,345.70978464,35282454.94887674
2025-01-17 12:00:00,102224.5,103979.5,104235.1,102189.4,707.88883872,73054118.6404273
2025-01-17 16:00:00,103988.6,105816.2,105835.4,103832.4,621.76553829,65171312.18756707
2025-01-17 20:00:00,105816.3,104076.3,105824.8,104076.3,381.26723062,40010146.83507956
2025-01-18 00:00:00,104076.4,103569.8,104664.8,103062.5,217.63392275,22632737.911715075
2025-01-18 04:00:00,103569.8,102818.5,103771.0,102605.1,367.23088327,37879825.855879694
2025-01-18 08:00:00,102817.6,103591.1,103878.6,102275.0,354.57438834,36543297.11094738
2025-01-18 12:00:00,103591.1,104567.1,104990.0,103135.4,393.70695606,40983912.0718276
2025-01-18 16:00:00,104567.2,104381.6,104721.6,103146.6,384.23646064,39950733.10961185
2025-01-18 20:00:00,104381.6,104550.6,104725.0,103780.0,210.1194179,21893862.459149525
2025-01-19 00:00:00,104550.6,104986.7,105470.2,104001.3,238.66656634,24980838.657998536
2025-01-19 04:00:00,104986.8,105168.9,105629.7,104268.4,259.32974862,27238537.53002441
2025-01-19 08:00:00,105168.9,104366.1,105452.7,103451.9,550.28899818,57569962.67905629
2025-01-19 12:00:00,104367.0,104944.4,105717.2,104292.0,482.01279401,50602082.58504895
2025-01-19 16:00:00,104936.9,106169.9,106186.6,104529.5,290.97194543,30617312.230981205
2025-01-19 20:00:00,106178.2,101317.1,106443.4,99599.9,1673.73199967,172179988.2008396
2025-01-20 00:00:00,101327.2,101924.0,102321.4,99541.0,897.37345008,90449886.15522888
2025-01-20 04:00:00,101906.0,107102.7,109699.6,101555.7,1152.18040535,123095808.79487596
2025-01-20 08:00:00,107118.9,108226.0,109177.1,107069.9,614.3468981,66470762.58068713
2025-01-20 12:00:00,108226.0,104939.8,108694.7,104500.0,894.21840736,95579064.82214966
2025-01-20 16:00:00,104939.9,103683.9,107035.2,100500.0,2228.64965789,230603331.99150303
2025-01-20 20:00:00,103684.0,102265.0,104342.1,101736.6,605.57030336,62527885.80337266
2025-01-21 00:00:00,102259.4,102933.7,103254.3,100100.0,814.85155192,82922915.44172044
2025-01-21 04:00:00,102925.5,101979.3,102960.0,101116.3,388.19785068,39616837.35862665
2025-01-21 08:00:00,101979.2,103739.4,103947.1,101735.6,372.04197477,38322907.66526143
2025-01-21 12:00:00,103735.0,103934.1,105330.3,102800.0,645.94416263,67176473.72735311
2025-01-21 16:00:00,103943.3,107030.4,107275.7,103800.0,872.26649109,92429103.26484686
2025-01-21 20:00:00,107025.8,106140.2,107190.3,105407.1,335.16699651,35632940.05538868
2025-01-22 00:00:00,106140.2,105601.3,106382.9,105454.0,167.80941242,17768041.325519487
2025-01-22 04:00:00,105601.3,105079.0,105956.0,105051.6,207.84669474,21927626.911647085
2025-01-22 08:00:00,105079.1,105077.1,105452.5,104647.6,240.93232165,25302574.437837325
2025-01-22 12:00:00,105089.9,104184.2,105586.7,103656.1,513.23490916,53648477.60209843
2025-01-22 16:00:00,104183.9,104644.0,104755.2,103337.1,451.52938112,47054903.42870725
2025-01-22 20:00:00,104644.0,103704.0,104839.1,103632.6,276.24538658,28784545.1397533
2025-01-23 00:00:00,103710.2,102443.0,103815.9,102118.5,513.88400829,52847081.85588065
2025-01-23 04:00:00,102443.0,102707.2,102984.6,101606.9,410.0264449,41854061.972199365
2025-01-23 08:00:00,102707.9,101934.8,102717.3,101261.4,330.25155612,33649632.719465345
2025-01-23 12:00:00,101934.8,105260.2,106050.0,101310.1,1579.30451243,163656538.3286437
2025-01-23 16:00:00,105260.2,103766.3,106845.6,103394.8,962.17251753,101349262.60813436
2025-01-23 20:00:00,103766.3,103907.0,106427.2,102226.3,1771.86554868,184737101.67537975
2025-01-24 00:00:00,103907.1,103885.6,104284.5,102751.3,331.54314737,34333961.17814231
2025-01-24 04:00:00,103885.6,105039.9,105361.5,103803.7,275.43178288,28845411.57380167
2025-01-24 08:00:00,105048.5,105420.4,105751.9,104915.0,280.62021478,29560884.44507461
2025-01-24 12:00:00,105420.4,105860.6,106309.0,104666.0,452.9422565,47772913.417120494
2025-01-24 16:00:00,105860.7,105754.6,107113.6,105580.5,619.02617199,65781902.112983406
2025-01-24 20:00:00,105754.6,104857.2,105766.6,104449.6,269.95963223,28367561.456905503
2025-01-25 00:00:00,104857.2,105206.1,105283.0,104358.3,177.28683383,18562051.23862929
2025-01-25 04:00:00,105206.2,104390.2,105206.2,104230.9,98.83358343,10328301.834604438
2025-01-25 08:00:00,104390.2,104656.0,104678.0,104116.8,232.72084364,24310711.77693045
2025-01-25 12:00:00,104656.0,104888.5,105106.3,104448.4,167.28026157,17523503.96050201
2025-01-25 16:00:00,104888.5,105046.2,105287.2,104450.0,274.20439333,28776566.72039848
2025-01-25 20:00:00,105046.3,104740.1,105250.0,104685.2,117.16061341,12302935.881871132
2025-01-26 00:00:00,104741.7,105064.2,105242.8,104502.4,118.79846087,12453149.091202611
2025-01-26 04:00:00,105064.2,105002.9,105511.9,104944.7,95.50388673,10041671.928971462
2025-01-26 08:00:00,105002.9,104830.0,105232.5,104432.8,136.27763434,14277554.493472043
2025-01-26 12:00:00,104830.1,104963.0,105090.1,104697.1,91.26742705,9575352.572005635
2025-01-26 16:00:00,104963.0,105083.9,105250.3,104890.3,121.71950851,12788501.884106295
2025-01-26 20:00:00,105083.9,102617.4,105200.0,102511.8,313.13504049,32436170.232665684
2025-01-27 00:00:00,102606.7,101399.5,103272.8,100724.6,572.91861546,58313789.53150362
2025-01-27 04:00:00,101399.5,99054.1,101399.5,97778.8,979.89384922,97717913.2803988
2025-01-27 08:00:00,99054.1,98756.1,99533.4,98283.2,531.0186656,52557047.36355694
2025-01-27 12:00:00,98756.1,101112.7,102341.8,98719.6,1015.53387626,102432474.55385184
2025-01-27 16:00:00,101103.3,99706.3,101241.8,98847.0,1145.90543905,114245303.4653924
2025-01-27 20:00:00,99698.9,102083.3,102407.1,99599.4,521.57796268,52920774.61661377
2025-01-28 00:00:00,102071.6,102634.0,102887.5,101323.0,294.79747743,30111259.06259813
2025-01-28 04:00:00,102634.0,102801.8,103361.8,102525.2,260.32067238,26806131.38716672
2025-01-28 08:00:00,102801.8,102761.1,103175.9,102405.0,204.73653728,21048851.690478425
2025-01-28 12:00:00,102761.2,102775.2,103789.3,101820.9,485.91424519,49917360.47799481
2025-01-28 16:00:00,102775.3,102434.5,103098.7,101826.5,415.4323458,42565791.70404239
2025-01-28 20:00:00,102434.6,101336.8,102547.9,100277.7,472.74197107,47850030.51164866
2025-01-29 00:00:00,101335.3,102039.7,102327.4,101322.6,178.17180396,18136543.956121515
2025-01-29 04:00:00,102039.4,102752.6,102842.7,101962.3,143.75663391,14721280.115072802
2025-01-29 08:00:00,102752.6,102631.3,103023.0,102200.0,200.0783627,20531793.587142844
2025-01-29 12:00:00,102631.3,101988.5,102817.7,101587.4,393.00794334,40105088.081848495
2025-01-29 16:00:00,101984.4,103570.8,104015.4,101428.4,844.56161597,86649721.607343
2025-01-29 20:00:00,103578.9,103736.1,104791.7,102854.0,539.16055247,56040302.241851
2025-01-30 00:00:00,103742.0,105209.3,105306.8,103266.6,328.32632316,34209748.01316613
2025-01-30 04:00:00,105196.6,105121.3,105598.9,104800.7,252.29068234,26542614.49490849
2025-01-30 08:00:00,105128.8,105288.8,105539.2,104916.5,173.41997171,18248479.983540628
2025-01-30 12:00:00,105288.8,105560.3,106447.3,104665.3,503.4096081509134,53142922.55010213
2025-01-30 16:00:00,105560.3,105708.3,106000.0,104742.5,296.3954029807424,31239810.525722645
2025-01-30 20:00:00,105708.4,104719.2,105800.0,104679.1,161.082475643941,16943734.982743744
2025-01-31 00:00:00,104719.3,104329.5,105007.8,103931.8,212.9914320744988,22250715.71464011
2025-01-31 04:00:00,104329.4,104198.8,104812.3,103958.5,117.39084388,12254354.409626406
2025-01-31 08:00:00,104198.8,104726.6,104843.6,103922.2,162.88986432,16990060.825986374
2025-01-31 12:00:00,104726.7,105453.3,106031.2,104091.8,360.39600779,37813003.47885751
2025-01-31 16:00:00,105445.9,102319.4,105577.0,102119.7,583.84346147,60431903.15060872
2025-01-31 20:00:00,102306.5,102436.3,102483.7,101566.5,393.45205136,40124050.60946618
2025-02-01 00:00:00,102438.4,102239.2,102787.1,102201.1,115.80254427,11866814.24963557
2025-02-01 04:00:00,102239.3,102167.1,102589.3,102128.4,108.20455704,11076152.718830574
2025-02-01 08:00:00,102167.0,102028.4,102271.6,101428.4,168.90612834,17197389.190303653
2025-02-01 12:00:00,102028.3,102072.1,102327.6,101719.5,123.14618734,12568955.242339032
2025-02-01 16:00:00,102072.1,101659.0,102284.0,101527.5,275.4797264569264,28040538.694683596
2025-02-01 20:00:00,101659.0,100632.5,101659.0,100277.1,630.95488365,63791561.68762408
2025-02-02 00:00:00,100632.6,99200.6,101458.5,99165.1,414.10893274,41540028.04145948
2025-02-02 04:00:00,99200.6,99636.3,100506.8,99024.5,274.65255736,27406416.58980549
2025-02-02 08:00:00,99636.3,98869.3,100120.8,98622.4,402.91386828,40044224.11450588
2025-02-02 12:00:00,98869.4,99349.4,99447.2,98168.8,500.7438868,49512721.78244063
2025-02-02 16:00:00,99349.4,98271.6,99370.6,96818.8,1145.65650705,111980912.00668135
2025-02-02 20:00:00,98266.1,97693.9,98628.8,96136.3,782.02598878,76138680.93927039
2025-02-03 00:00:00,97686.0,94032.7,97778.5,90200.0,2902.82351684,274041230.0583402
2025-02-03 04:00:00,94035.4,95311.4,95400.0,92617.3,758.75868056,71237967.40391572
2025-02-03 08:00:00,95311.4,95098.2,95932.0,94739.0,710.29300829,67719482.5342332
2025-02-03 12:00:00,95098.2,98845.6,99491.5,94150.0,1293.41320629,124469476.738662
2025-02-03 16:00:00,98845.6,101878.9,101878.9,98026.9,853.0006289,84870704.019902
2025-02-03 20:00:00,101878.8,101351.0,102473.1,100917.2,600.2224593,60998379.499999255
2025-02-04 00:00:00,101351.0,100626.7,101719.8,100554.6,280.29981525,28357140.48274031
2025-02-04 04:00:00,100626.7,98444.5,100770.9,98249.2,517.34977194,51323919.94311323
2025-02-04 08:00:00,98444.4,98970.7,99416.1,97855.5,440.17800891,43377427.83903299
2025-02-04 12:00:00,98970.7,99356.4,100420.1,98289.0,699.60542707,69589148.78671007
2025-02-04 16:00:00,99348.6,98876.5,100789.0,98783.2,553.89662989,55172807.34046914
2025-02-04 20:00:00,98868.4,97774.5,99436.3,96142.6,954.89674491,93292868.08512844
2025-02-05 00:00:00,97768.5,98055.6,98920.3,97141.1,287.64001006,28199684.88307364
2025-02-05 04:00:00,98049.9,97851.2,98332.3,97354.0,226.59995674,22154750.49118663
2025-02-05 08:00:00,97851.1,98208.6,98226.8,97267.3,161.40654944,15786881.18503656
2025-02-05 12:00:00,98208.6,98104.2,99208.4,97769.2,363.15983381,35756362.06668361
2025-02-05 16:00:00,98092.6,97371.6,98292.5,96490.7,476.17075555,46362901.62590492
2025-02-05 20:00:00,97371.6,96616.6,97698.9,96152.8,314.43055097,30477949.6779108
2025-02-06 00:00:00,96606.9,97347.8,97478.0,96437.0,292.50527517,28368241.2137262
2025-02-06 04:00:00,97345.0,98191.3,98420.8,97263.0,159.20912213,15590105.49306298
2025-02-06 08:00:00,98193.7,98867.1,99119.7,97907.0,276.2877831,27246959.462059844
2025-02-06 12:00:00,98867.0,97329.6,99045.3,96940.1,468.57890727,45954995.82750096
2025-02-06 16:00:00,97333.5,95981.7,97544.9,95700.0,522.09082452,50382901.335436255
2025-02-06 20:00:00,95976.8,96555.7,97080.2,95800.0,289.99752771,27987532.993244868
2025-02-07 00:00:00,96555.8,97450.1,97800.5,96410.7,231.02646659,22456119.351797443
2025-02-07 04:00:00,97450.2,96748.3,97875.7,96590.7,242.88510705,23568159.34936216
2025-02-07 08:00:00,96748.3,97760.2,97761.7,96608.3,200.50900497,19515031.730798595
2025-02-07 12:00:00,97760.2,98288.8,100132.5,97195.7,976.61979677,96398364.4632522
2025-02-07 16:00:00,98304.0,96895.7,98569.8,96889.9,395.9685858,38697083.648985945
2025-02-07 20:00:00,96890.4,96511.4,96936.4,95609.8,335.1109622228563,32175232.247202225
2025-02-08 00:00:00,96511.4,96701.9,96877.8,96343.5,141.83722076,13708028.86783388
2025-02-08 04:00:00,96702.0,96199.7,96702.0,95777.2,130.48102574,12548658.19031405
2025-02-08 08:00:00,96199.6,96122.0,96294.8,95858.1,120.72330876,11599937.978305558
2025-02-08 12:00:00,96121.9,95838.1,96494.8,95670.7,171.61963808,16483551.208378088
2025-02-08 16:00:00,95839.9,96585.0,96749.0,95727.8,146.1014853,14057259.427330485
2025-02-08 20:00:00,96585.0,96447.2,96698.9,96355.0,73.14691906,7057571.617187908
2025-02-09 00:00:00,96447.2,97299.9,97300.0,96357.1,148.10042765,14344063.977027996
2025-02-09 04:00:00,97300.0,97061.4,97317.0,96772.8,138.01393538,13394300.356917815
2025-02-09 08:00:00,97061.5,96557.7,97290.0,96557.6,167.72841925,16252182.630007148
2025-02-09 12:00:00,96557.7,96484.8,96704.1,95713.6,190.43713676,18336363.265794203
2025-02-09 16:00:00,96484.7,96064.1,96576.1,95888.0,111.42343125,10719180.429560144
2025-02-09 20:00:00,96064.2,96467.7,96760.0,94720.3,479.12989956,45812922.39110303
2025-02-10 00:00:00,96467.7,96806.0,97129.1,95269.5,300.80792385,28971781.10252371
2025-02-10 04:00:00,96806.1,97432.9,97651.1,96626.6,332.66856973,32311011.267210327
2025-02-10 08:00:00,97433.0,97652.7,97960.9,97349.6,225.80769189,22066319.70310289
2025-02-10 12:00:00,97652.8,97230.4,98334.3,96871.2,384.76942986,37532465.1680265
2025-02-10 16:00:00,97230.5,97384.3,97643.1,96878.0,202.05113012,19660284.858996287
2025-02-10 20:00:00,97384.3,97433.3,97500.1,97129.7,144.74735339,14088297.97856129
2025-02-11 00:00:00,97433.4,97607.0,98142.4,97417.8,196.95378022,19257194.747249126
2025-02-11 04:00:00,97607.0,98270.7,98475.0,97552.3,295.50427896,29021952.79947821
2025-02-11 08:00:00,98270.8,98142.6,98333.6,97876.5,169.11998498,16593255.199791357
2025-02-11 12:00:00,98142.7,97012.0,98158.8,96587.1,338.58036457,32897829.62064716
2025-02-11 16:00:00,97015.9,95043.5,97040.8,94867.8,529.16008632,50695963.57932749
2025-02-11 20:00:00,95036.0,95780.0,96511.3,94938.4,318.82368615,30518735.02248624
2025-02-12 00:00:00,95780.1,95299.0,96261.0,95103.4,146.31842183,14005339.18688534
2025-02-12 04:00:00,95295.4,96073.4,96175.5,95272.6,136.11228268,13032106.4221034
2025-02-12 08:00:00,96073.3,96097.4,96460.8,95923.6,120.46380193,11588914.42091647
2025-02-12 12:00:00,96097.5,95814.1,96625.7,94073.7,873.93022507,83252884.93519272
2025-02-12 16:00:00,95814.1,97200.6,97705.9,95119.2,553.251891,53584149.93996701
2025-02-12 20:00:00,97200.6,97861.7,98101.0,96859.8,278.14051207,27148329.443004087
2025-02-13 00:00:00,97861.7,97503.0,98082.1,97367.9,136.27315075,13313515.14292505
2025-02-13 04:00:00,97503.1,96070.5,97554.1,95801.9,204.48757081,19740352.689330168
2025-02-13 08:00:00,96070.5,95930.3,96335.2,95598.5,202.77758455,19477186.956283465
2025-02-13 12:00:00,95930.4,95998.0,96460.8,95339.0,427.980907,41057710.00895533
2025-02-13 16:00:00,95998.1,95622.6,96363.3,95208.4,285.33934471,27313421.250052992
2025-02-13 20:00:00,95622.6,96611.4,96775.5,95600.2,196.10650284,18901701.682469133
2025-02-14 00:00:00,96611.4,97139.3,97195.0,96369.9,135.49536278,13110172.796382835
2025-02-14 04:00:00,97139.3,96934.0,97240.6,96559.8,117.90365575,11420352.366322596
2025-02-14 08:00:00,96933.9,96895.0,97197.9,96792.2,163.61359801,15871632.542452505
2025-02-14 12:00:00,96895.0,96924.9,97567.1,96274.5,375.36744358,36362178.78237184
2025-02-14 16:00:00,96928.5,97936.8,98829.0,96500.0,598.50272198,58620854.64062075
2025-02-14 20:00:00,97936.9,97491.2,98268.1,96702.2,300.49082225,29243273.341380104
2025-02-15 00:00:00,97491.1,97656.4,97977.2,97220.1,159.81658603,15604191.104728688
2025-02-15 04:00:00,97656.5,97350.9,97799.9,97350.8,168.70731945,16457684.758548005
2025-02-15 08:00:00,97350.9,97610.3,97730.4,97307.4,98.67997099,9625870.018449524
2025-02-15 12:00:00,97618.7,97631.1,97941.3,97419.4,134.5583924,13140993.177129608
2025-02-15 16:00:00,97631.2,97529.9,97716.4,97310.7,135.08123535,13171211.298527304
2025-02-15 20:00:00,97529.9,97576.0,97746.8,97412.9,111.89526625,10915994.753690662
2025-02-16 00:00:00,97576.0,97552.4,97710.8,97423.3,130.91311164,12771727.289588336
2025-02-16 04:00:00,97552.5,97257.0,97690.2,97213.4,79.69678458,7767993.117980787
2025-02-16 08:00:00,97257.0,97345.3,97395.2,97063.2,107.24906062,10430100.063202348
2025-02-16 12:00:00,97345.4,96907.7,97345.4,96685.7,131.75886302,12778313.347814629
2025-02-16 16:00:00,96907.7,97064.5,97179.3,96658.9,120.6535103,11696497.722750155
2025-02-16 20:00:00,97064.5,96123.4,97299.8,96048.7,198.69774417,19208064.36893116
2025-02-17 00:00:00,96123.3,96212.8,96636.3,96042.5,142.88235474,13760575.90961349
2025-02-17 04:00:00,96212.8,96076.1,96462.7,95804.8,176.77913314,16998514.289578944
2025-02-17 08:00:00,96076.2,96065.5,96400.1,95948.8,245.37178758,23595341.28393551
2025-02-17 12:00:00,96066.0,95662.3,97026.9,95561.0,310.03328403,29867977.024316985
2025-02-17 16:00:00,95662.4,95531.4,95943.5,95203.2,294.80958781,28155954.35911608
2025-02-17 20:00:00,95531.5,95770.2,96429.0,95491.4,205.05743686,19687335.239552088
2025-02-18 00:00:00,95770.2,96189.9,96323.1,95551.1,150.02137966,14405292.2576294
2025-02-18 04:00:00,96190.0,95456.3,96296.9,95244.2,228.51524737,21851050.382275697
2025-02-18 08:00:00,95456.3,95651.9,95880.9,95076.9,198.63499031,18975000.3969786
2025-02-18 12:00:00,95651.9,95555.3,96748.5,95200.1,359.92323323,34517281.28248276
2025-02-18 16:00:00,95547.8,94107.2,95651.2,93383.2,605.33424404,57098911.68954163
2025-02-18 20:00:00,94107.2,95656.7,95666.3,93737.6,380.95973387,36126695.95823904
2025-02-19 00:00:00,95650.0,95708.0,95955.4,95063.1,197.75463856,18893900.934746485
2025-02-19 04:00:00,95708.1,95686.9,95846.1,95043.2,150.43712011,14362168.860971572
